"filename", "language", "Markdown", "Shell Script", "Python", "PowerShell", "Go", "YAML", "Batch", "Makefile", "TypeScript", "JSON", "JSON with Comments", "HTML", "JavaScript", "TypeScript JSX", "CSS", "XML", "Docker", "comment", "blank", "total"
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\scheduler\settlementScheduler.go", "Go", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 91
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\testutil\assert.go", "Go", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 105
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\testutil\coverage.go", "Go", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 76
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\testutil\db.go", "Go", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 47
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\testutil\fixture.go", "Go", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 83
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\testutil\mock.go", "Go", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 57
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\batch_test.sh", "Shell Script", 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 26, 193
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\code_review_fixes.py", "Python", 0, 0, 401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 93, 529
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\fix-swagger-annotations.sh", "Shell Script", 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 67, 332
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\fix-swagger-pointers.ps1", "PowerShell", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 85
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\generate-swagger.ps1", "PowerShell", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 44
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\generateTestSkeleton.go", "Go", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 152
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\merge_tests.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 49, 280
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\refactor_part1_service.ps1", "PowerShell", 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 22, 142
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\refactor_part1_service.sh", "Shell Script", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 98
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\refactor_part2_handler.sh", "Shell Script", 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 120
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\refactor_part3_repository.sh", "Shell Script", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 98
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\run_concurrency_tests.bat", "Batch", 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 33, 151
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\run_concurrency_tests.sh", "Shell Script", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 39, 192
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\test_batch_notification.ps1", "PowerShell", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 154
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\test_batch_notification.sh", "Shell Script", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 126
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\test_batch_points.ps1", "PowerShell", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 158
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\test_batch_points.sh", "Shell Script", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 127
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\tools\fix-swagger-generics.ps1", "PowerShell", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 39
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\tools\fix-swagger-generics.sh", "Shell Script", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 19
"c:\Users\a2778\Desktop\code\GameLink\backend\scripts\tools\rename_files.py", "Python", 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 57, 277
"c:\Users\a2778\Desktop\code\GameLink\docs\ARCHIVE_INDEX.md", "Markdown", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 126
"c:\Users\a2778\Desktop\code\GameLink\docs\BACKEND_ARCHITECTURE_REFACTOR_PLAN.md", "Markdown", 507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 623
"c:\Users\a2778\Desktop\code\GameLink\docs\CI-CD.md", "Markdown", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 110
"c:\Users\a2778\Desktop\code\GameLink\docs\CLAUDE.md", "Markdown", 562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 695
"c:\Users\a2778\Desktop\code\GameLink\docs\COMPONENT_LIBRARY.md", "Markdown", 675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 818
"c:\Users\a2778\Desktop\code\GameLink\docs\DOCUMENTATION_SUMMARY.md", "Markdown", 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 315
"c:\Users\a2778\Desktop\code\GameLink\docs\DOCUMENT_CLEANUP_REPORT.md", "Markdown", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 156
"c:\Users\a2778\Desktop\code\GameLink\docs\FINANCIAL_MANAGEMENT_DESIGN.md", "Markdown", 631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 765
"c:\Users\a2778\Desktop\code\GameLink\docs\FINANCIAL_MANAGEMENT_IMPLEMENTATION.md", "Markdown", 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 1202
"c:\Users\a2778\Desktop\code\GameLink\docs\FINANCIAL_MANAGEMENT_REQUIREMENTS.md", "Markdown", 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 451
"c:\Users\a2778\Desktop\code\GameLink\docs\FINANCIAL_MANAGEMENT_SUMMARY.md", "Markdown", 397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 519
"c:\Users\a2778\Desktop\code\GameLink\docs\INDEX.md", "Markdown", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 134
"c:\Users\a2778\Desktop\code\GameLink\docs\INTERNATIONALIZATION.md", "Markdown", 477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 568
"c:\Users\a2778\Desktop\code\GameLink\docs\README.md", "Markdown", 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 419
"c:\Users\a2778\Desktop\code\GameLink\docs\UI_DESIGN_SPEC.md", "Markdown", 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 602
"c:\Users\a2778\Desktop\code\GameLink\docs\USER_FLOW_PROTOTYPE.md", "Markdown", 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 549
"c:\Users\a2778\Desktop\code\GameLink\docs\USER_SIDE_IMPLEMENTATION.md", "Markdown", 701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 832
"c:\Users\a2778\Desktop\code\GameLink\docs\USER_SIDE_PLANNING.md", "Markdown", 1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 1564
"c:\Users\a2778\Desktop\code\GameLink\docs\USER_SIDE_QUICKSTART.md", "Markdown", 559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 688
"c:\Users\a2778\Desktop\code\GameLink\docs\WORKFLOW_C_IMPLEMENTATION_GUIDE.md", "Markdown", 434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 525
"c:\Users\a2778\Desktop\code\GameLink\docs\WORKFLOW_C_IMPLEMENTATION_SUMMARY.md", "Markdown", 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 367
"c:\Users\a2778\Desktop\code\GameLink\docs\WORKFLOW_C_QUICK_REFERENCE.md", "Markdown", 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 309
"c:\Users\a2778\Desktop\code\GameLink\docs\WORK_DISTRIBUTION_PLAN.md", "Markdown", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 122
"c:\Users\a2778\Desktop\code\GameLink\docs\api\api-design-standards.md", "Markdown", 551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 642
"c:\Users\a2778\Desktop\code\GameLink\docs\api\go-coding-standards.md", "Markdown", 647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 763
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\ARCHIVE_INDEX.md", "Markdown", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 82
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\BACKEND_MODELS_CAMELCASE_MIGRATION.md", "Markdown", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 188
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\BREADCRUMB_AND_ROUTE_CACHE.md", "Markdown", 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 632
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\BREADCRUMB_FEATURE.md", "Markdown", 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 457
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\CAMELCASE_MIGRATION_GUIDE.md", "Markdown", 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 432
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\CAMELCASE_MIGRATION_PROGRESS.md", "Markdown", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 127
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\CAMELCASE_MIGRATION_REPORT.md", "Markdown", 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 286
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\CAMELCASE_MIGRATION_SUMMARY.md", "Markdown", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 256
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\CAMELCASE_TYPE_ERROR_FIXES.md", "Markdown", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 146
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\DASHBOARD_COMPLETE_FIX.md", "Markdown", 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 370
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\DASHBOARD_NAVIGATION_TEST.md", "Markdown", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 218
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\EMOJI_TO_SVG_MIGRATION.md", "Markdown", 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 436
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\GAME_ENHANCEMENT_SUMMARY.md", "Markdown", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 195
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\GAME_MANAGEMENT_ENHANCEMENT.md", "Markdown", 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 532
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\NAVIGATION_ROUTING_FIX.md", "Markdown", 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 421
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\PAYMENT_DETAIL_ENHANCEMENT.md", "Markdown", 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 460
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\PROJECT_STATUS.md", "Markdown", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 208
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\RBAC_ALL_FIXES_COMPLETE.md", "Markdown", 363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 471
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\RBAC_CRITICAL_FIXES.md", "Markdown", 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 298
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\RBAC_CUSTOM_ROLE_TEST_SUMMARY.md", "Markdown", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 118
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\RBAC_FINAL_SUMMARY.md", "Markdown", 544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 711
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\README.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\REFACTORING_COMPLETE_SUMMARY.md", "Markdown", 571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 736
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\REGISTER_PAGE_CREATED.md", "Markdown", 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 425
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\REVIEW_RATING_FIX.md", "Markdown", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 208
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\SQLITE_CGO_FIX.md", "Markdown", 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 386
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\ADMIN_ACCOUNT_CHANGE_SUMMARY.md", "Markdown", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 285
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\ADMIN_CREDENTIALS_UPDATED.md", "Markdown", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 150
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\API_REGISTRATION_FIX_REPORT.md", "Markdown", 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 414
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\API_ROUTES_FIX_COMPLETE_REPORT.md", "Markdown", 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 387
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\COVERAGE_IMPROVEMENT_REPORT.md", "Markdown", 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 294
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\COVERAGE_PROGRESS_REPORT.md", "Markdown", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 290
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\FINAL_COVERAGE_IMPROVEMENT_REPORT.md", "Markdown", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 211
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\FINAL_COVERAGE_REPORT.md", "Markdown", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 157
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\FINAL_TEST_COVERAGE_AND_USABILITY_REPORT.md", "Markdown", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 219
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\HANDLER_AND_MOCKGEN_FINAL_REPORT.md", "Markdown", 451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 613
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\HANDLER_COMPILE_FIX_REPORT.md", "Markdown", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 118
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\HANDLER_TEST_FIX_REPORT.md", "Markdown", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 237
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\LATEST_COVERAGE_REPORT.md", "Markdown", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 146
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\REFACTORING_FIX_REPORT.md", "Markdown", 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 376
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\TEST_COVERAGE_IMPROVEMENT_FINAL_REPORT.md", "Markdown", 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 324
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\TEST_COVERAGE_PROGRESS_SUMMARY.md", "Markdown", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 221
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\USER_INTERFACE_INTEGRITY_REPORT.md", "Markdown", 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 386
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\backend\USER_SIDE_IMPLEMENTATION_SUMMARY.md", "Markdown", 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 302
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\features\Emoji清理和功能增强报告.md", "Markdown", 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 381
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\features\代码整洁度和规范性评估报告.md", "Markdown", 859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 1104
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\features\颜色系统优化报告.md", "Markdown", 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 380
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\frontend\SVG_MIGRATION_COMPLETE.md", "Markdown", 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 432
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\frontend\UI_FIXES.md", "Markdown", 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 614
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\frontend\URL_PARAMS_NAVIGATION_FIX.md", "Markdown", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 136
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\frontend\前端开发文档最终整理报告.md", "Markdown", 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 450
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\frontend\前端文档整理完成报告.md", "Markdown", 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 391
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\frontend\前端文档整理报告.md", "Markdown", 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 459
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\implementation\AUTO_SEARCH_FIX.md", "Markdown", 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 398
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\implementation\CLEANUP_SUMMARY.md", "Markdown", 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 312
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\implementation\CODE_REUSABILITY_REFACTOR.md", "Markdown", 436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 580
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\implementation\CRUD_COMPLETE_REPORT.md", "Markdown", 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 455
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\implementation\CRUD_IMPLEMENTATION_SUMMARY.md", "Markdown", 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 365
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\implementation\DASHBOARD_FIX.md", "Markdown", 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 500
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\implementation\DATA_TABLE_IMPLEMENTATION.md", "Markdown", 911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 287, 1198
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\implementation\MODULES_COMPLETION_REPORT.md", "Markdown", 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 231
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\implementation\内部接口模型整理.md", "Markdown", 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 400
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\plans\FILE_STRUCTURE_PLAN.md", "Markdown", 531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 628
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\plans\GAMELINK_IMPROVEMENT_PLAN.md", "Markdown", 1966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 385, 2351
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\plans\IMPROVEMENT_GUIDE.md", "Markdown", 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 409
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\plans\IMPROVEMENT_ROADMAP.md", "Markdown", 388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 472
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\plans\PLANNING_COMPLETE.md", "Markdown", 385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 501
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\summaries\COVERAGE_SUMMARY.md", "Markdown", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 55
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\summaries\IMPROVEMENT_SUMMARY.md", "Markdown", 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 382
"c:\Users\a2778\Desktop\code\GameLink\docs\archive\summaries\README_IMPROVEMENT.md", "Markdown", 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 428
